ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,7.575159,5.403794,5.438716,3.76237,-43.16264,0.2791596,2.784727,13.70239,ACCELERATE
-1,7.543935,5.436015,5.416214,3.784871,-43.18507,0.2791617,1.329217,13.80012,ACCELERATE
-1,7.512022,5.468967,5.393207,3.807876,-43.20805,0.2791598,-0.1634464,13.90034,ACCELERATE
-1,7.479574,5.502444,5.369826,3.831254,-43.23138,0.2791601,-1.681391,14.00225,ACCELERATE
-1,7.447892,5.535144,5.346995,3.854082,-43.25423,0.2791602,-3.170345,14.10222,ACCELERATE
-1,7.416712,5.567331,5.324518,3.876556,-43.27673,0.2791608,-4.637331,14.20072,ACCELERATE
-1,7.385096,5.599947,5.301737,3.899336,-43.29948,0.2791599,-6.123081,14.30048,ACCELERATE
-1,7.353091,5.632964,5.278681,3.92239,-43.32253,0.2791604,-7.629139,14.4016,ACCELERATE
-1,7.321671,5.665384,5.256041,3.945028,-43.34524,0.2791588,-9.115953,14.50143,ACCELERATE
-1,7.290145,5.697907,5.233328,3.967738,-43.36789,0.2791595,-10.59974,14.60106,ACCELERATE
-1,7.258135,5.730927,5.210268,3.990796,-43.39096,0.2791589,-12.11297,14.70266,ACCELERATE
-1,7.226881,5.763161,5.187749,4.013312,-43.41349,0.2791604,-13.59233,14.80199,ACCELERATE
-1,7.195443,5.795588,5.165102,4.035958,-43.43614,0.2791592,-15.08097,14.90194,ACCELERATE
-1,7.164346,5.827662,5.14269,4.058367,-43.45854,0.2791605,-16.55468,15.00089,ACCELERATE
-1,7.132617,5.860392,5.119833,4.081222,-43.48137,0.2791593,-18.05844,15.10186,ACCELERATE
18.88296,7.052805,5.914688,5.096895,4.104158,-43.50445,0.2791603,-19.58026,15.20403,ACCELERATE
17.44097,6.896206,6.112486,5.075026,4.125888,-43.52594,0.2791602,-21.04232,15.3022,LEFT_ACCELERATE
16.85337,6.904613,6.118586,5.094305,4.108754,-43.50381,0.2791623,-22.51875,15.40139,LEFT_ACCELERATE
16.56206,7.018259,5.993248,5.208831,4.00338,-43.37114,0.2791654,-24.0006,15.50134,LEFT_ACCELERATE
16.02228,7.027449,6.012392,5.300519,3.899086,-43.16828,0.2791666,-25.49812,15.60286,LEFT_ACCELERATE
16.16279,7.249439,5.691595,5.442826,3.768904,-42.83919,0.2791707,-26.93855,15.70219,LEFT_ACCELERATE
15.29069,7.150106,5.926016,5.550786,3.646997,-42.43549,0.2791651,-28.37569,15.80243,ACCELERATE
13.89782,6.814458,7.096547,5.556743,3.656149,-42.0529,0.2791616,-29.77937,15.90011,LEFT_ACCELERATE
13.01359,6.536896,9.556033,5.47987,3.770246,-41.63007,0.2791615,-31.23093,16.00165,LEFT_ACCELERATE
12.98061,6.472399,9.784085,5.390442,3.848692,-41.0849,0.2791729,-32.6161,16.10177,LEFT_ACCELERATE
12.65959,6.357791,-1,5.347385,3.909927,-40.39806,0.2791715,-33.95713,16.20302,LEFT_ACCELERATE
12.23379,6.165511,-1,5.252529,4.021161,-39.64125,0.2791708,-35.243,16.30329,LEFT_ACCELERATE
12.66547,6.201308,-1,5.177822,4.067379,-38.77266,0.2791904,-36.39817,16.40056,LEFT_ACCELERATE
14.14477,6.540291,7.494812,5.208367,3.991283,-37.69008,0.2792119,-37.43147,16.50145,LEFT_ACCELERATE
15.92778,7.044315,6.070154,5.392961,3.807041,-36.43876,0.2792039,-38.2598,16.60258,LEFT_ACCELERATE
17.3555,7.417605,5.446289,5.634502,3.581306,-35.13043,0.2791855,-38.90971,16.70086,LEFT_ACCELERATE
17.57006,7.463895,5.418558,5.811745,3.385901,-33.75396,0.2791724,-39.50929,16.8017,LEFT_ACCELERATE
16.31059,7.164673,6.144576,5.865474,3.354743,-32.41595,0.2791649,-40.11317,16.90028,ACCELERATE
14.8818,6.738219,7.771868,5.793327,3.5099,-31.04606,0.2791636,-40.76536,17.00215,ACCELERATE
13.4667,6.245398,9.926168,5.605339,3.822881,-29.725,0.2791599,-41.41465,17.10097,ACCELERATE
12.44487,5.723979,11.49678,5.297867,4.262128,-28.35897,0.2791605,-42.08191,17.20304,LEFT_ACCELERATE
13.23388,5.380434,10.84925,4.93394,4.606647,-27.00325,0.2791665,-42.6342,17.30147,LEFT_ACCELERATE
17.77827,5.309616,9.201809,4.619022,4.775193,-25.58277,0.279194,-43.00912,17.40038,LEFT_ACCELERATE
-1,5.816442,7.388222,4.470065,4.754543,-24.06167,0.2792104,-43.13225,17.50328,LEFT_ACCELERATE
-1,6.853163,6.207551,4.598397,4.613599,-22.6129,0.2792008,-42.99985,17.60131,LEFT_ACCELERATE
-1,8.183304,5.375634,4.941312,4.356335,-21.17501,0.2791855,-42.69994,17.70008,LEFT_ACCELERATE
-1,9.273666,4.780496,5.352754,4.001338,-19.68662,0.2791696,-42.32558,17.80316,ACCELERATE
-1,9.853584,4.379055,5.689125,3.664596,-18.27473,0.2791646,-41.99601,17.90052,ACCELERATE
-1,10.41182,3.990175,6.015111,3.337762,-16.78064,0.2791608,-41.67517,18.00312,ACCELERATE
-1,10.92133,3.635764,6.311834,3.040513,-15.34155,0.2791601,-41.38271,18.10171,ACCELERATE
-1,11.41624,3.292061,6.599388,2.752637,-13.90205,0.2791606,-41.10048,18.2002,ACCELERATE
-1,11.69354,2.973055,6.871359,2.463744,-12.40664,0.2791613,-40.82205,18.30233,RIGHT_ACCELERATE
-1,11.02315,2.880061,6.996949,2.256837,-10.96325,0.2791704,-40.64135,18.40011,RIGHT_ACCELERATE
-1,10.32381,2.948443,7.023641,2.187536,-9.453889,0.2791682,-40.5852,18.5016,RIGHT_ACCELERATE
-1,10.11903,2.928111,7.04873,2.159837,-7.98181,0.279163,-40.55698,18.60045,ACCELERATE
-1,9.901242,2.871748,7.090019,2.118615,-6.461335,0.2791596,-40.51524,18.70257,ACCELERATE
19.86387,9.620252,2.832068,7.138423,2.07028,-4.98373,0.2791595,-40.4665,18.80182,ACCELERATE
18.34051,9.259863,2.931467,7.17651,2.023545,-3.48032,0.2791595,-40.41147,18.90283,ACCELERATE
17.05837,8.912961,3.16663,7.167142,2.031451,-2.0045,0.2791602,-40.34522,19.00201,LEFT_ACCELERATE
16.64503,8.823987,3.241697,7.142997,2.059243,-0.5228145,0.2791678,-40.18561,19.1022,LEFT_ACCELERATE
16.71417,8.935404,3.09227,7.187381,2.013887,0.9330007,0.2791733,-39.85529,19.20263,LEFT_ACCELERATE
